#	X	Y
input x | intput y | output z
input x | intput y | output z
-1.0      1.0      -0.1498037
1.0      1.0      -0.36766922
1.0      -1.0      0.65005004
-1.0      -1.0      -0.43035245
input x | intput y | output z
-1.0      1.0      0.51117873
1.0      1.0      0.058375955
1.0      -1.0      0.56958616
-1.0      -1.0      -0.19734442
input x | intput y | output z
-1.0      1.0      -0.9515924
1.0      1.0      -0.97825027
1.0      -1.0      0.12734163
-1.0      -1.0      -0.98155504
input x | intput y | output z
-1.0      1.0      -0.902477
1.0      1.0      -0.87108636
1.0      -1.0      0.9851489
-1.0      -1.0      -0.55128014
input x | intput y | output z
-1.0      1.0      -0.8617736
1.0      1.0      -0.87521833
1.0      -1.0      0.970961
-1.0      -1.0      -0.78099364
input x | intput y | output z
-1.0      1.0      -0.6053523
1.0      1.0      -0.70713866
1.0      -1.0      0.96194935
-1.0      -1.0      -0.62030506
input x | intput y | output z
-1.0      1.0      0.5708486
1.0      1.0      0.12121546
1.0      -1.0      0.92140603
-1.0      -1.0      -0.073384166
input x | intput y | output z
-1.0      1.0      -0.9770926
1.0      1.0      -0.9933093
1.0      -1.0      0.27951264
-1.0      -1.0      -0.9950449
input x | intput y | output z
-1.0      1.0      -0.9570403
1.0      1.0      -0.96601045
1.0      -1.0      0.98623323
-1.0      -1.0      -0.9222057
input x | intput y | output z
-1.0      1.0      -0.93518335
1.0      1.0      -0.9511846
1.0      -1.0      0.985728
-1.0      -1.0      -0.8973179
input x | intput y | output z
-1.0      1.0      -0.8823307
1.0      1.0      -0.91836846
1.0      -1.0      0.98452926
-1.0      -1.0      -0.8497022
input x | intput y | output z
-1.0      1.0      -0.68599796
1.0      1.0      -0.8122892
1.0      -1.0      0.9809797
-1.0      -1.0      -0.73024964
input x | intput y | output z
-1.0      1.0      0.38441432
1.0      1.0      -0.19088894
1.0      -1.0      0.9616184
-1.0      -1.0      -0.29485023
input x | intput y | output z
-1.0      1.0      -0.5788862
1.0      1.0      -0.9500211
1.0      -1.0      0.6132237
-1.0      -1.0      -0.9762294
input x | intput y | output z
-1.0      1.0      0.9592278
1.0      1.0      0.65826523
1.0      -1.0      0.88201904
-1.0      -1.0      0.021049261
input x | intput y | output z
-1.0      1.0      -0.968725
1.0      1.0      -0.997203
1.0      -1.0      0.53280807
-1.0      -1.0      -0.9983708
input x | intput y | output z
-1.0      1.0      -0.9447119
1.0      1.0      -0.9899773
1.0      -1.0      0.960333
-1.0      -1.0      -0.9903863
input x | intput y | output z
-1.0      1.0      -0.87801135
1.0      1.0      -0.98193246
1.0      -1.0      0.9579414
-1.0      -1.0      -0.98476064
input x | intput y | output z
-1.0      1.0      -0.46495724
1.0      1.0      -0.93911237
1.0      -1.0      0.94469726
-1.0      -1.0      -0.96372974
input x | intput y | output z
-1.0      1.0      0.963176
1.0      1.0      0.20858371
1.0      -1.0      0.789459
-1.0      -1.0      -0.6808699
input x | intput y | output z
-1.0      1.0      -0.7658383
1.0      1.0      -0.99372536
1.0      -1.0      0.6476147
-1.0      -1.0      -0.9965609
input x | intput y | output z
-1.0      1.0      0.7648392
1.0      1.0      -0.79514873
1.0      -1.0      0.8858379
-1.0      -1.0      -0.9428657
input x | intput y | output z
-1.0      1.0      0.80315113
1.0      1.0      -0.8047346
1.0      -1.0      0.8655038
-1.0      -1.0      -0.9492474
input x | intput y | output z
-1.0      1.0      0.8135705
1.0      1.0      -0.8202415
1.0      -1.0      0.8609314
-1.0      -1.0      -0.9537524
input x | intput y | output z
-1.0      1.0      0.8224888
1.0      1.0      -0.82925165
1.0      -1.0      0.86232185
-1.0      -1.0      -0.9560662
input x | intput y | output z
-1.0      1.0      0.8296814
1.0      1.0      -0.83627677
1.0      -1.0      0.86571646
-1.0      -1.0      -0.9576878
input x | intput y | output z
-1.0      1.0      0.8359084
1.0      1.0      -0.8422154
1.0      -1.0      0.8695433
-1.0      -1.0      -0.95900124
input x | intput y | output z
-1.0      1.0      0.8414594
1.0      1.0      -0.84744674
1.0      -1.0      0.87330616
-1.0      -1.0      -0.96014607
input x | intput y | output z
-1.0      1.0      0.84648025
1.0      1.0      -0.85215443
1.0      -1.0      0.87686026
-1.0      -1.0      -0.961179
input x | intput y | output z
-1.0      1.0      0.85106254
1.0      1.0      -0.85644335
1.0      -1.0      0.8801757
-1.0      -1.0      -0.9621273
input x | intput y | output z
-1.0      1.0      0.8552718
1.0      1.0      -0.8603815
1.0      -1.0      0.88326
-1.0      -1.0      -0.96300644
input x | intput y | output z
-1.0      1.0      0.8591585
1.0      1.0      -0.8640201
1.0      -1.0      0.8861309
-1.0      -1.0      -0.9638264
input x | intput y | output z
-1.0      1.0      0.8627629
1.0      1.0      -0.86739725
1.0      -1.0      0.8888091
-1.0      -1.0      -0.9645946
input x | intput y | output z
-1.0      1.0      0.8661182
1.0      1.0      -0.87054473
1.0      -1.0      0.8913137
-1.0      -1.0      -0.96531683
input x | intput y | output z
-1.0      1.0      0.8692521
1.0      1.0      -0.8734882
1.0      -1.0      0.893662
-1.0      -1.0      -0.96599764
input x | intput y | output z
-1.0      1.0      0.8721876
1.0      1.0      -0.8762492
1.0      -1.0      0.89586926
-1.0      -1.0      -0.9666411
input x | intput y | output z
-1.0      1.0      0.8749459
1.0      1.0      -0.878846
1.0      -1.0      0.8979492
-1.0      -1.0      -0.96725065
input x | intput y | output z
-1.0      1.0      0.87754333
1.0      1.0      -0.8812951
1.0      -1.0      0.89991367
-1.0      -1.0      -0.9678291
input x | intput y | output z
-1.0      1.0      0.879995
1.0      1.0      -0.8836099
1.0      -1.0      0.9017726
-1.0      -1.0      -0.9683791
input x | intput y | output z
-1.0      1.0      0.8823143
1.0      1.0      -0.8858019
1.0      -1.0      0.9035356
-1.0      -1.0      -0.96890277
input x | intput y | output z
-1.0      1.0      0.88451254
1.0      1.0      -0.88788223
1.0      -1.0      0.9052104
-1.0      -1.0      -0.96940225
input x | intput y | output z
-1.0      1.0      0.88659966
1.0      1.0      -0.8898599
1.0      -1.0      0.9068041
-1.0      -1.0      -0.9698794
input x | intput y | output z
-1.0      1.0      0.888585
1.0      1.0      -0.89174294
1.0      -1.0      0.90832293
-1.0      -1.0      -0.9703358
input x | intput y | output z
-1.0      1.0      0.89047635
1.0      1.0      -0.89353895
1.0      -1.0      0.909773
-1.0      -1.0      -0.97077274
input x | intput y | output z
-1.0      1.0      0.89228094
1.0      1.0      -0.8952542
1.0      -1.0      0.91115916
-1.0      -1.0      -0.9711917
input x | intput y | output z
-1.0      1.0      0.8940048
1.0      1.0      -0.8968946
1.0      -1.0      0.9124857
-1.0      -1.0      -0.97159386
input x | intput y | output z
-1.0      1.0      0.8956542
1.0      1.0      -0.89846545
1.0      -1.0      0.9137571
-1.0      -1.0      -0.9719802
input x | intput y | output z
-1.0      1.0      0.89723384
1.0      1.0      -0.89997166
1.0      -1.0      0.9149771
-1.0      -1.0      -0.9723519
input x | intput y | output z
-1.0      1.0      0.8987489
1.0      1.0      -0.9014172
1.0      -1.0      0.916149
-1.0      -1.0      -0.97270966
input x | intput y | output z
-1.0      1.0      0.90020335
1.0      1.0      -0.9028064
1.0      -1.0      0.91727555
-1.0      -1.0      -0.9730544
input x | intput y | output z
-1.0      1.0      0.90160084
1.0      1.0      -0.9041423
1.0      -1.0      0.9183601
-1.0      -1.0      -0.97338694
input x | intput y | output z
-1.0      1.0      0.9029453
1.0      1.0      -0.90542865
1.0      -1.0      0.91940475
-1.0      -1.0      -0.9737078
input x | intput y | output z
-1.0      1.0      0.9042399
1.0      1.0      -0.9066682
1.0      -1.0      0.9204122
-1.0      -1.0      -0.97401786
input x | intput y | output z
-1.0      1.0      0.90548754
1.0      1.0      -0.9078637
1.0      -1.0      0.9213842
-1.0      -1.0      -0.9743175
input x | intput y | output z
-1.0      1.0      0.9066912
1.0      1.0      -0.9090178
1.0      -1.0      0.9223232
-1.0      -1.0      -0.9746074
input x | intput y | output z
-1.0      1.0      0.9078529
1.0      1.0      -0.91013265
1.0      -1.0      0.9232309
-1.0      -1.0      -0.974888
input x | intput y | output z
-1.0      1.0      0.9089755
1.0      1.0      -0.9112105
1.0      -1.0      0.924109
-1.0      -1.0      -0.9751598
input x | intput y | output z
-1.0      1.0      0.91006064
1.0      1.0      -0.9122531
1.0      -1.0      0.9249587
-1.0      -1.0      -0.97542334
input x | intput y | output z
-1.0      1.0      0.91111064
1.0      1.0      -0.9132626
1.0      -1.0      0.92578197
-1.0      -1.0      -0.97567886
input x | intput y | output z
-1.0      1.0      0.91212714
1.0      1.0      -0.9142406
1.0      -1.0      0.9265801
-1.0      -1.0      -0.9759269
input x | intput y | output z
-1.0      1.0      0.9131118
1.0      1.0      -0.91518867
1.0      -1.0      0.92735386
-1.0      -1.0      -0.9761676
input x | intput y | output z
-1.0      1.0      0.9140667
1.0      1.0      -0.91610825
1.0      -1.0      0.9281049
-1.0      -1.0      -0.97640157
input x | intput y | output z
-1.0      1.0      0.9149928
1.0      1.0      -0.91700083
1.0      -1.0      0.9288342
-1.0      -1.0      -0.97662896
input x | intput y | output z
-1.0      1.0      0.91589165
1.0      1.0      -0.91786754
1.0      -1.0      0.929543
-1.0      -1.0      -0.9768501
input x | intput y | output z
-1.0      1.0      0.9167644
1.0      1.0      -0.91870964
1.0      -1.0      0.9302316
-1.0      -1.0      -0.97706527
input x | intput y | output z
-1.0      1.0      0.91761243
1.0      1.0      -0.9195283
1.0      -1.0      0.93090165
-1.0      -1.0      -0.97727466
input x | intput y | output z
-1.0      1.0      0.9184369
1.0      1.0      -0.92032444
1.0      -1.0      0.93155336
-1.0      -1.0      -0.9774786
input x | intput y | output z
-1.0      1.0      0.9192388
1.0      1.0      -0.92109925
1.0      -1.0      0.93218803
-1.0      -1.0      -0.97767735
input x | intput y | output z
-1.0      1.0      0.92001915
1.0      1.0      -0.92185354
1.0      -1.0      0.932806
-1.0      -1.0      -0.977871
input x | intput y | output z
-1.0      1.0      0.92077863
1.0      1.0      -0.9225882
1.0      -1.0      0.93340826
-1.0      -1.0      -0.9780599
input x | intput y | output z
-1.0      1.0      0.9215187
1.0      1.0      -0.9233041
1.0      -1.0      0.93399537
-1.0      -1.0      -0.9782441
input x | intput y | output z
-1.0      1.0      0.92223966
1.0      1.0      -0.9240018
1.0      -1.0      0.93456805
-1.0      -1.0      -0.97842395
input x | intput y | output z
-1.0      1.0      0.9229425
1.0      1.0      -0.92468226
1.0      -1.0      0.93512654
-1.0      -1.0      -0.9785995
input x | intput y | output z
-1.0      1.0      0.92362773
1.0      1.0      -0.92534626
1.0      -1.0      0.9356717
-1.0      -1.0      -0.9787709
input x | intput y | output z
-1.0      1.0      0.92429626
1.0      1.0      -0.92599416
1.0      -1.0      0.9362041
-1.0      -1.0      -0.97893834
input x | intput y | output z
-1.0      1.0      0.92494893
1.0      1.0      -0.9266267
1.0      -1.0      0.9367237
-1.0      -1.0      -0.97910196
input x | intput y | output z
-1.0      1.0      0.9255861
1.0      1.0      -0.9272446
1.0      -1.0      0.9372318
-1.0      -1.0      -0.97926193
input x | intput y | output z
-1.0      1.0      0.9262085
1.0      1.0      -0.9278482
1.0      -1.0      0.9377283
-1.0      -1.0      -0.9794184
input x | intput y | output z
-1.0      1.0      0.92681634
1.0      1.0      -0.9284381
1.0      -1.0      0.9382136
-1.0      -1.0      -0.9795714
input x | intput y | output z
-1.0      1.0      0.9274105
1.0      1.0      -0.929015
1.0      -1.0      0.9386883
-1.0      -1.0      -0.9797212
input x | intput y | output z
-1.0      1.0      0.9279915
1.0      1.0      -0.9295791
1.0      -1.0      0.9391527
-1.0      -1.0      -0.97986776
input x | intput y | output z
-1.0      1.0      0.92855954
1.0      1.0      -0.93013084
1.0      -1.0      0.9396074
-1.0      -1.0      -0.9800112
input x | intput y | output z
-1.0      1.0      0.9291154
1.0      1.0      -0.9306709
1.0      -1.0      0.9400524
-1.0      -1.0      -0.9801518
input x | intput y | output z
-1.0      1.0      0.92965925
1.0      1.0      -0.93119955
1.0      -1.0      0.94048786
-1.0      -1.0      -0.98028946
input x | intput y | output z
-1.0      1.0      0.93019164
1.0      1.0      -0.9317171
1.0      -1.0      0.94091463
-1.0      -1.0      -0.98042434
input x | intput y | output z
-1.0      1.0      0.9307127
1.0      1.0      -0.932224
1.0      -1.0      0.9413328
-1.0      -1.0      -0.98055655
input x | intput y | output z
-1.0      1.0      0.9312235
1.0      1.0      -0.93272066
1.0      -1.0      0.94174266
-1.0      -1.0      -0.9806862
input x | intput y | output z
-1.0      1.0      0.9317236
1.0      1.0      -0.9332073
1.0      -1.0      0.9421444
-1.0      -1.0      -0.9808133
input x | intput y | output z
-1.0      1.0      0.93221366
1.0      1.0      -0.9336843
1.0      -1.0      0.9425384
-1.0      -1.0      -0.9809381
input x | intput y | output z
-1.0      1.0      0.93269396
1.0      1.0      -0.934152
1.0      -1.0      0.9429246
-1.0      -1.0      -0.9810604
input x | intput y | output z
-1.0      1.0      0.9331652
1.0      1.0      -0.93461066
1.0      -1.0      0.9433036
-1.0      -1.0      -0.9811804
input x | intput y | output z
-1.0      1.0      0.9336271
1.0      1.0      -0.93506056
1.0      -1.0      0.9436753
-1.0      -1.0      -0.98129827
input x | intput y | output z
-1.0      1.0      0.93408024
1.0      1.0      -0.9355019
1.0      -1.0      0.9440403
-1.0      -1.0      -0.9814139
input x | intput y | output z
-1.0      1.0      0.9345248
1.0      1.0      -0.93593514
1.0      -1.0      0.94439864
-1.0      -1.0      -0.9815275
input x | intput y | output z
-1.0      1.0      0.9349611
1.0      1.0      -0.9363603
1.0      -1.0      0.9447504
-1.0      -1.0      -0.9816391
input x | intput y | output z
-1.0      1.0      0.9353893
1.0      1.0      -0.9367778
1.0      -1.0      0.9450958
-1.0      -1.0      -0.9817487
input x | intput y | output z
-1.0      1.0      0.93580973
1.0      1.0      -0.93718773
1.0      -1.0      0.94543505
-1.0      -1.0      -0.9818564
input x | intput y | output z
-1.0      1.0      0.9362227
1.0      1.0      -0.9375904
1.0      -1.0      0.9457685
-1.0      -1.0      -0.9819622
input x | intput y | output z
-1.0      1.0      0.9366281
1.0      1.0      -0.9379859
1.0      -1.0      0.9460963
-1.0      -1.0      -0.9820663
input x | intput y | output z
-1.0      1.0      0.93702674
1.0      1.0      -0.93837446
1.0      -1.0      0.94641817
-1.0      -1.0      -0.9821685
input x | intput y | output z
-1.0      1.0      0.9374182
1.0      1.0      -0.9387565
1.0      -1.0      0.9467349
-1.0      -1.0      -0.98226905
input x | intput y | output z
-1.0      1.0      0.9378028
1.0      1.0      -0.939132
1.0      -1.0      0.94704616
-1.0      -1.0      -0.982368
input x | intput y | output z
-1.0      1.0      0.9381809
1.0      1.0      -0.93950117
1.0      -1.0      0.9473522
-1.0      -1.0      -0.98246527
input x | intput y | output z
-1.0      1.0      0.93855274
1.0      1.0      -0.9398641
1.0      -1.0      0.9476533
-1.0      -1.0      -0.982561
input x | intput y | output z
-1.0      1.0      0.93891835
1.0      1.0      -0.9402212
1.0      -1.0      0.9479495
-1.0      -1.0      -0.9826552
input x | intput y | output z
-1.0      1.0      0.93927777
1.0      1.0      -0.9405722
1.0      -1.0      0.9482411
-1.0      -1.0      -0.9827479
input x | intput y | output z
-1.0      1.0      0.9396316
1.0      1.0      -0.94091785
1.0      -1.0      0.9485278
-1.0      -1.0      -0.98283917
input x | intput y | output z
-1.0      1.0      0.9399797
1.0      1.0      -0.9412577
1.0      -1.0      0.9488102
-1.0      -1.0      -0.982929
input x | intput y | output z
-1.0      1.0      0.94032204
1.0      1.0      -0.94159234
1.0      -1.0      0.9490881
-1.0      -1.0      -0.98301744
input x | intput y | output z
-1.0      1.0      0.94065917
1.0      1.0      -0.94192165
1.0      -1.0      0.9493619
-1.0      -1.0      -0.9831045
input x | intput y | output z
-1.0      1.0      0.9409908
1.0      1.0      -0.94224584
1.0      -1.0      0.9496312
-1.0      -1.0      -0.98319036
input x | intput y | output z
-1.0      1.0      0.9413173
1.0      1.0      -0.9425651
1.0      -1.0      0.9498968
-1.0      -1.0      -0.9832748
input x | intput y | output z
-1.0      1.0      0.9416388
1.0      1.0      -0.94287944
1.0      -1.0      0.9501581
-1.0      -1.0      -0.9833581
input x | intput y | output z
-1.0      1.0      0.94195557
1.0      1.0      -0.9431891
1.0      -1.0      0.9504156
-1.0      -1.0      -0.98344016
input x | intput y | output z
-1.0      1.0      0.9422673
1.0      1.0      -0.9434941
1.0      -1.0      0.9506694
-1.0      -1.0      -0.983521
input x | intput y | output z
-1.0      1.0      0.94257474
1.0      1.0      -0.9437946
1.0      -1.0      0.9509196
-1.0      -1.0      -0.9836007
input x | intput y | output z
-1.0      1.0      0.9428773
1.0      1.0      -0.94409066
1.0      -1.0      0.95116603
-1.0      -1.0      -0.98367923
input x | intput y | output z
-1.0      1.0      0.94317555
1.0      1.0      -0.9443825
1.0      -1.0      0.95140886
-1.0      -1.0      -0.98375666
input x | intput y | output z
-1.0      1.0      0.9434695
1.0      1.0      -0.94467
1.0      -1.0      0.95164835
-1.0      -1.0      -0.983833
input x | intput y | output z
-1.0      1.0      0.9437593
1.0      1.0      -0.9449535
1.0      -1.0      0.9518845
-1.0      -1.0      -0.98390836
input x | intput y | output z
-1.0      1.0      0.9440448
1.0      1.0      -0.9452329
1.0      -1.0      0.95211744
-1.0      -1.0      -0.9839826
input x | intput y | output z
-1.0      1.0      0.9443263
1.0      1.0      -0.94550854
1.0      -1.0      0.95234716
-1.0      -1.0      -0.9840559
input x | intput y | output z
-1.0      1.0      0.9446039
1.0      1.0      -0.9457803
1.0      -1.0      0.9525734
-1.0      -1.0      -0.9841281
input x | intput y | output z
-1.0      1.0      0.9448776
1.0      1.0      -0.94604814
1.0      -1.0      0.95279706
-1.0      -1.0      -0.9841994
input x | intput y | output z
-1.0      1.0      0.94514775
1.0      1.0      -0.94631255
1.0      -1.0      0.9530176
-1.0      -1.0      -0.9842698
input x | intput y | output z
-1.0      1.0      0.9454138
1.0      1.0      -0.9465733
1.0      -1.0      0.9532349
-1.0      -1.0      -0.98433924
input x | intput y | output z
-1.0      1.0      0.9456767
1.0      1.0      -0.9468305
1.0      -1.0      0.95344985
-1.0      -1.0      -0.9844077
input x | intput y | output z
-1.0      1.0      0.9459357
1.0      1.0      -0.94708437
1.0      -1.0      0.9536617
-1.0      -1.0      -0.9844754
input x | intput y | output z
-1.0      1.0      0.94619155
1.0      1.0      -0.9473349
1.0      -1.0      0.9538708
-1.0      -1.0      -0.98454213
input x | intput y | output z
-1.0      1.0      0.9464437
1.0      1.0      -0.947582
1.0      -1.0      0.9540771
-1.0      -1.0      -0.984608
input x | intput y | output z
-1.0      1.0      0.9466928
1.0      1.0      -0.94782597
1.0      -1.0      0.95428085
-1.0      -1.0      -0.9846731
input x | intput y | output z
-1.0      1.0      0.94693863
1.0      1.0      -0.94806683
1.0      -1.0      0.9544821
-1.0      -1.0      -0.9847374
input x | intput y | output z
-1.0      1.0      0.94718134
1.0      1.0      -0.9483046
1.0      -1.0      0.9546809
-1.0      -1.0      -0.9848009
input x | intput y | output z
-1.0      1.0      0.94742084
1.0      1.0      -0.9485394
1.0      -1.0      0.954877
-1.0      -1.0      -0.9848636
input x | intput y | output z
-1.0      1.0      0.9476576
1.0      1.0      -0.9487712
1.0      -1.0      0.95507085
-1.0      -1.0      -0.9849255
input x | intput y | output z
-1.0      1.0      0.947891
1.0      1.0      -0.94900006
1.0      -1.0      0.9552623
-1.0      -1.0      -0.98498666
input x | intput y | output z
-1.0      1.0      0.94812167
1.0      1.0      -0.9492262
1.0      -1.0      0.95545125
-1.0      -1.0      -0.9850471
input x | intput y | output z
-1.0      1.0      0.9483495
1.0      1.0      -0.9494495
1.0      -1.0      0.9556382
-1.0      -1.0      -0.9851068
input x | intput y | output z
-1.0      1.0      0.9485744
1.0      1.0      -0.94967014
1.0      -1.0      0.9558228
-1.0      -1.0      -0.98516583
input x | intput y | output z
-1.0      1.0      0.94879687
1.0      1.0      -0.94988805
1.0      -1.0      0.9560052
-1.0      -1.0      -0.9852241
input x | intput y | output z
-1.0      1.0      0.9490166
1.0      1.0      -0.95010334
1.0      -1.0      0.95618534
-1.0      -1.0      -0.98528177
input x | intput y | output z
-1.0      1.0      0.9492334
1.0      1.0      -0.95031613
1.0      -1.0      0.95636356
-1.0      -1.0      -0.98533875
input x | intput y | output z
-1.0      1.0      0.94944775
1.0      1.0      -0.9505264
1.0      -1.0      0.9565394
-1.0      -1.0      -0.9853951
input x | intput y | output z
-1.0      1.0      0.94965947
1.0      1.0      -0.95073414
1.0      -1.0      0.95671356
-1.0      -1.0      -0.98545074
input x | intput y | output z
-1.0      1.0      0.9498689
1.0      1.0      -0.9509395
1.0      -1.0      0.9568856
-1.0      -1.0      -0.98550576
input x | intput y | output z
-1.0      1.0      0.95007586
1.0      1.0      -0.9511425
1.0      -1.0      0.9570557
-1.0      -1.0      -0.9855602
input x | intput y | output z
-1.0      1.0      0.95028055
1.0      1.0      -0.9513431
1.0      -1.0      0.9572238
-1.0      -1.0      -0.985614
input x | intput y | output z
-1.0      1.0      0.9504827
1.0      1.0      -0.95154154
1.0      -1.0      0.9573902
-1.0      -1.0      -0.9856672
input x | intput y | output z
-1.0      1.0      0.9506825
1.0      1.0      -0.95173764
1.0      -1.0      0.9575546
-1.0      -1.0      -0.98571986
input x | intput y | output z
-1.0      1.0      0.9508804
1.0      1.0      -0.95193154
1.0      -1.0      0.9577173
-1.0      -1.0      -0.9857719
input x | intput y | output z
-1.0      1.0      0.9510757
1.0      1.0      -0.9521233
1.0      -1.0      0.9578781
-1.0      -1.0      -0.9858234
input x | intput y | output z
-1.0      1.0      0.95126903
1.0      1.0      -0.95231295
1.0      -1.0      0.95803714
-1.0      -1.0      -0.98587435
input x | intput y | output z
-1.0      1.0      0.9514601
1.0      1.0      -0.9525005
1.0      -1.0      0.9581946
-1.0      -1.0      -0.9859248
input x | intput y | output z
-1.0      1.0      0.9516492
1.0      1.0      -0.952686
1.0      -1.0      0.9583503
-1.0      -1.0      -0.9859746
input x | intput y | output z
-1.0      1.0      0.9518361
1.0      1.0      -0.9528695
1.0      -1.0      0.9585041
-1.0      -1.0      -0.9860239
input x | intput y | output z
-1.0      1.0      0.9520211
1.0      1.0      -0.95305103
1.0      -1.0      0.95865667
-1.0      -1.0      -0.9860727
input x | intput y | output z
-1.0      1.0      0.952204
1.0      1.0      -0.9532306
1.0      -1.0      0.95880735
-1.0      -1.0      -0.98612106
input x | intput y | output z
-1.0      1.0      0.95238507
1.0      1.0      -0.9534083
1.0      -1.0      0.9589567
-1.0      -1.0      -0.98616886
input x | intput y | output z
-1.0      1.0      0.9525641
1.0      1.0      -0.9535841
1.0      -1.0      0.9591042
-1.0      -1.0      -0.9862162
input x | intput y | output z
-1.0      1.0      0.95274115
1.0      1.0      -0.9537581
1.0      -1.0      0.95925045
-1.0      -1.0      -0.98626304
input x | intput y | output z
-1.0      1.0      0.9529166
1.0      1.0      -0.9539302
1.0      -1.0      0.9593953
-1.0      -1.0      -0.98630935
input x | intput y | output z
-1.0      1.0      0.9530901
1.0      1.0      -0.95410055
1.0      -1.0      0.9595382
-1.0      -1.0      -0.98635525
input x | intput y | output z
-1.0      1.0      0.95326185
1.0      1.0      -0.9542692
1.0      -1.0      0.95967996
-1.0      -1.0      -0.98640066
input x | intput y | output z
-1.0      1.0      0.95343196
